lat,lng,temperature
4.75,107.25,27.22
4.75,107.75,27.28
4.75,108.25,27.4
4.75,108.75,27.45
4.75,109.25,27.53
4.75,109.75,27.66
5.25,100.25,28.32
5.25,100.75,26.84
5.25,101.25,24.94
5.25,101.75,25.81
5.25,102.25,26.46
5.25,102.75,27.36
5.25,103.25,28.26
5.25,103.75,28.23
5.25,104.25,27.93
5.25,104.75,27.72
5.25,105.25,27.55
5.25,105.75,27.38
5.25,106.25,27.22
5.25,106.75,27.13
5.25,107.25,27.11
5.25,107.75,27.19
5.25,108.25,27.32
5.25,108.75,27.38
5.25,109.25,27.54
5.25,109.75,27.72
5.75,100.25,28.35
5.75,100.75,26.88
5.75,101.25,25.44
5.75,101.75,27.42
5.75,102.25,28.16
5.75,102.75,28.39
5.75,103.25,28.38
5.75,103.75,27.96
5.75,104.25,27.73
5.75,104.75,27.53
5.75,105.25,27.37
5.75,105.75,27.24
5.75,106.25,27.12
5.75,106.75,27.07
5.75,107.25,27.09
5.75,107.75,27.19
5.75,108.25,27.34
5.75,108.75,27.42
5.75,109.25,27.65
5.75,109.75,27.78
6.25,100.25,28.32
6.25,100.75,27.27
6.25,101.25,26.52
6.25,101.75,28.74
6.25,102.25,29.07
6.25,102.75,28.63
6.25,103.25,28.1
6.25,103.75,27.74
6.25,104.25,27.53
6.25,104.75,27.39
6.25,105.25,27.3
6.25,105.75,27.23
6.25,106.25,27.12
6.25,106.75,27.06
6.25,107.25,27.08
6.25,107.75,27.19
6.25,108.25,27.36
6.25,108.75,27.47
6.25,109.25,27.66
6.25,109.75,27.79
6.75,100.25,27.97
6.75,100.75,27.94
6.75,101.25,28.09
6.75,101.75,28.65
6.75,102.25,28.61
6.75,102.75,28.33
6.75,103.25,28.01
6.75,103.75,27.67
6.75,104.25,27.5
6.75,104.75,27.4
6.75,105.25,27.32
6.75,105.75,27.24
6.75,106.25,27.13
6.75,106.75,27.07
6.75,107.25,27.05
6.75,107.75,27.14
6.75,108.25,27.3
6.75,108.75,27.47
6.75,109.25,27.64
6.75,109.75,27.88
7.25,100.25,28.19
7.25,100.75,28.87
7.25,101.25,28.69
7.25,101.75,28.6
7.25,102.25,28.49
7.25,102.75,28.28
7.25,103.25,27.99
7.25,103.75,27.73
7.25,104.25,27.6
7.25,104.75,27.49
7.25,105.25,27.35
7.25,105.75,27.19
7.25,106.25,27.08
7.25,106.75,27.06
7.25,107.25,27.03
7.25,107.75,27.07
7.25,108.25,27.21
7.25,108.75,27.46
7.25,109.25,27.64
7.25,109.75,28.06
7.75,100.25,28.65
7.75,100.75,29.33
7.75,101.25,28.67
7.75,101.75,28.63
7.75,102.25,28.51
7.75,102.75,28.3
7.75,103.25,28.05
7.75,103.75,27.88
7.75,104.25,27.75
7.75,104.75,27.62
7.75,105.25,27.4
7.75,105.75,27.14
7.75,106.25,26.97
7.75,106.75,26.96
7.75,107.25,26.94
7.75,107.75,26.98
7.75,108.25,27.12
7.75,108.75,27.4
7.75,109.25,27.62
7.75,109.75,28.13
8.25,100.25,28.77
8.25,100.75,29.32
8.25,101.25,28.76
8.25,101.75,28.67
8.25,102.25,28.56
8.25,102.75,28.39
8.25,103.25,28.2
8.25,103.75,28.08
8.25,104.25,27.97
8.25,104.75,28.19
8.25,105.25,27.98
8.25,105.75,27.31
8.25,106.25,26.94
8.25,106.75,26.83
8.25,107.25,26.78
8.25,107.75,26.87
8.25,108.25,27.08
8.25,108.75,27.3
8.25,109.25,27.59
8.25,109.75,27.98
8.75,100.25,28.9
8.75,100.75,29.23
8.75,101.25,28.83
8.75,101.75,28.76
8.75,102.25,28.68
8.75,102.75,28.54
8.75,103.25,28.37
8.75,103.75,28.29
8.75,104.25,28.26
8.75,104.75,29.4
8.75,105.25,29.53
8.75,105.75,28.3
8.75,106.25,27.17
8.75,106.75,26.8
8.75,107.25,26.66
8.75,107.75,26.78
8.75,108.25,27.03
8.75,108.75,27.22
8.75,109.25,27.54
8.75,109.75,27.75
9.25,100.25,29.26
9.25,100.75,29.16
9.25,101.25,28.92
9.25,101.75,28.85
9.25,102.25,28.81
9.25,102.75,28.71
9.25,103.25,28.56
9.25,103.75,28.49
9.25,104.25,28.57
9.25,104.75,30.23
9.25,105.25,31.09
9.25,105.75,30.28
9.25,106.25,28.38
9.25,106.75,27.13
9.25,107.25,26.68
9.25,107.75,26.69
9.25,108.25,26.9
9.25,108.75,27.09
9.25,109.25,27.45
9.25,109.75,27.6
9.75,100.25,29.49
9.75,100.75,29.22
9.75,101.25,29.0
9.75,101.75,28.9
9.75,102.25,28.88
9.75,102.75,28.83
9.75,103.25,28.73
9.75,103.75,28.7
9.75,104.25,28.93
9.75,104.75,30.37
9.75,105.25,31.73
9.75,105.75,31.98
9.75,106.25,30.37
9.75,106.75,27.93
9.75,107.25,26.86
9.75,107.75,26.6
9.75,108.25,26.72
9.75,108.75,26.91
9.75,109.25,27.29
9.75,109.75,27.48
0.25,110.25,26.57
0.25,110.75,26.68
0.25,111.25,26.74
0.25,111.75,26.78
0.25,112.25,26.08
0.25,112.75,24.83
0.25,113.25,23.63
0.25,113.75,23.55
0.25,114.25,23.96
0.25,114.75,24.38
0.25,115.25,24.7
0.25,115.75,25.01
0.25,116.25,25.57
0.25,116.75,25.77
0.25,117.25,26.11
0.25,117.75,26.71
0.25,118.25,27.36
0.25,118.75,27.59
0.25,119.25,27.58
0.25,119.75,26.35
0.75,110.25,26.31
0.75,110.75,26.7
0.75,111.25,26.65
0.75,111.75,26.57
0.75,112.25,26.21
0.75,112.75,25.36
0.75,113.25,24.09
0.75,113.75,22.77
0.75,114.25,23.13
0.75,114.75,23.63
0.75,115.25,23.69
0.75,115.75,23.6
0.75,116.25,24.57
0.75,116.75,25.36
0.75,117.25,25.54
0.75,117.75,26.01
0.75,118.25,26.84
0.75,118.75,27.34
0.75,119.25,27.71
0.75,119.75,26.86
1.25,110.25,26.58
1.25,110.75,26.88
1.25,111.25,26.51
1.25,111.75,25.98
1.25,112.25,25.71
1.25,112.75,25.3
1.25,113.25,24.51
1.25,113.75,23.24
1.25,114.25,22.72
1.25,114.75,22.84
1.25,115.25,22.73
1.25,115.75,22.46
1.25,116.25,22.99
1.25,116.75,24.68
1.25,117.25,25.04
1.25,117.75,25.59
1.25,118.25,26.68
1.25,118.75,27.47
1.25,119.25,27.68
1.25,119.75,27.69
1.75,110.25,27.38
1.75,110.75,27.39
1.75,111.25,26.74
1.75,111.75,26.05
1.75,112.25,25.65
1.75,112.75,25.44
1.75,113.25,25.13
1.75,113.75,24.24
1.75,114.25,23.23
1.75,114.75,22.56
1.75,115.25,22.26
1.75,115.75,22.13
1.75,116.25,21.84
1.75,116.75,23.92
1.75,117.25,24.76
1.75,117.75,25.72
1.75,118.25,27.0
1.75,118.75,27.63
1.75,119.25,27.63
1.75,119.75,27.77
2.25,110.25,27.82
2.25,110.75,27.74
2.25,111.25,27.29
2.25,111.75,26.67
2.25,112.25,26.25
2.25,112.75,26.02
2.25,113.25,25.7
2.25,113.75,24.74
2.25,114.25,23.54
2.25,114.75,22.3
2.25,115.25,21.83
2.25,115.75,22.05
2.25,116.25,22.01
2.25,116.75,23.98
2.25,117.25,24.98
2.25,117.75,26.0
2.25,118.25,27.11
2.25,118.75,27.45
2.25,119.25,27.74
2.25,119.75,27.87
2.75,110.25,27.8
2.75,110.75,27.8
2.75,111.25,27.7
2.75,111.75,27.36
2.75,112.25,27.02
2.75,112.75,26.61
2.75,113.25,26.02
2.75,113.75,25.06
2.75,114.25,23.4
2.75,114.75,22.09
2.75,115.25,21.38
2.75,115.75,21.45
2.75,116.25,22.45
2.75,116.75,24.19
2.75,117.25,25.45
2.75,117.75,26.57
2.75,118.25,27.52
2.75,118.75,27.87
2.75,119.25,28.06
2.75,119.75,28.09
3.25,110.25,27.71
3.25,110.75,27.76
3.25,111.25,27.8
3.25,111.75,27.82
3.25,112.25,27.73
3.25,112.75,27.42
3.25,113.25,26.72
3.25,113.75,25.39
3.25,114.25,24.15
3.25,114.75,22.88
3.25,115.25,21.34
3.25,115.75,20.52
3.25,116.25,22.58
3.25,116.75,24.48
3.25,117.25,26.44
3.25,117.75,27.73
3.25,118.25,28.2
3.25,118.75,28.37
3.25,119.25,28.37
3.25,119.75,28.28
3.75,110.25,27.68
3.75,110.75,27.74
3.75,111.25,27.74
3.75,111.75,27.72
3.75,112.25,27.78
3.75,112.75,27.85
3.75,113.25,27.57
3.75,113.75,26.29
3.75,114.25,25.41
3.75,114.75,23.86
3.75,115.25,21.68
3.75,115.75,20.35
3.75,116.25,22.75
3.75,116.75,24.65
3.75,117.25,26.81
3.75,117.75,28.17
3.75,118.25,28.53
3.75,118.75,28.55
3.75,119.25,28.44
3.75,119.75,28.33
4.25,110.25,27.7
4.25,110.75,27.75
4.25,111.25,27.72
4.25,111.75,27.55
4.25,112.25,27.57
4.25,112.75,27.78
4.25,113.25,27.91
4.25,113.75,27.42
4.25,114.25,26.2
4.25,114.75,24.85
4.25,115.25,22.79
4.25,115.75,21.15
4.25,116.25,22.74
4.25,116.75,24.08
4.25,117.25,25.73
4.25,117.75,27.02
4.25,118.25,27.82
4.25,118.75,28.48
4.25,119.25,28.43
4.25,119.75,28.35
4.75,110.25,27.8
4.75,110.75,27.87
4.75,111.25,27.77
4.75,111.75,27.54
4.75,112.25,27.58
4.75,112.75,27.78
4.75,113.25,27.94
4.75,113.75,27.85
4.75,114.25,26.98
4.75,114.75,26.33
4.75,115.25,24.87
4.75,115.75,23.14
4.75,116.25,23.23
4.75,116.75,24.12
4.75,117.25,24.82
4.75,117.75,25.55
4.75,118.25,26.45
4.75,118.75,27.52
4.75,119.25,28.16
4.75,119.75,28.27
5.25,110.25,27.84
5.25,110.75,27.86
5.25,111.25,27.7
5.25,111.75,27.63
5.25,112.25,27.79
5.25,112.75,27.93
5.25,113.25,27.96
5.25,113.75,27.9
5.25,114.25,27.71
5.25,114.75,27.54
5.25,115.25,26.85
5.25,115.75,25.46
5.25,116.25,23.62
5.25,116.75,24.34
5.25,117.25,24.95
5.25,117.75,25.52
5.25,118.25,26.08
5.25,118.75,26.65
5.25,119.25,27.74
5.25,119.75,28.02
5.75,110.25,27.8
5.75,110.75,27.76
5.75,111.25,27.76
5.75,111.75,27.77
5.75,112.25,27.89
5.75,112.75,27.98
5.75,113.25,28.0
5.75,113.75,28.05
5.75,114.25,28.01
5.75,114.75,27.9
5.75,115.25,27.61
5.75,115.75,26.6
5.75,116.25,23.92
5.75,116.75,24.0
5.75,117.25,25.16
5.75,117.75,26.27
5.75,118.25,26.91
5.75,118.75,27.3
5.75,119.25,27.78
5.75,119.75,27.93
6.25,110.25,27.91
6.25,110.75,28.04
6.25,111.25,28.14
6.25,111.75,27.94
6.25,112.25,27.95
6.25,112.75,28.04
6.25,113.25,28.12
6.25,113.75,28.19
6.25,114.25,28.05
6.25,114.75,27.86
6.25,115.25,27.64
6.25,115.75,27.11
6.25,116.25,25.65
6.25,116.75,24.54
6.25,117.25,25.83
6.25,117.75,27.23
6.25,118.25,27.81
6.25,118.75,27.99
6.25,119.25,28.05
6.25,119.75,28.1
6.75,110.25,28.21
6.75,110.75,28.45
6.75,111.25,28.24
6.75,111.75,28.01
6.75,112.25,28.1
6.75,112.75,28.24
6.75,113.25,28.27
6.75,113.75,28.13
6.75,114.25,27.84
6.75,114.75,27.71
6.75,115.25,27.64
6.75,115.75,27.53
6.75,116.25,27.24
6.75,116.75,26.37
6.75,117.25,27.25
6.75,117.75,28.04
6.75,118.25,28.12
6.75,118.75,28.12
6.75,119.25,28.22
6.75,119.75,28.26
7.25,110.25,28.35
7.25,110.75,28.35
7.25,111.25,28.08
7.25,111.75,28.02
7.25,112.25,28.26
7.25,112.75,28.43
7.25,113.25,28.32
7.25,113.75,27.87
7.25,114.25,27.64
7.25,114.75,27.64
7.25,115.25,27.68
7.25,115.75,27.68
7.25,116.25,27.69
7.25,116.75,27.75
7.25,117.25,28.01
7.25,117.75,28.12
7.25,118.25,28.1
7.25,118.75,28.23
7.25,119.25,28.31
7.25,119.75,28.32
7.75,110.25,28.21
7.75,110.75,27.91
7.75,111.25,27.96
7.75,111.75,28.11
7.75,112.25,28.43
7.75,112.75,28.61
7.75,113.25,28.4
7.75,113.75,27.58
7.75,114.25,27.51
7.75,114.75,27.57
7.75,115.25,27.65
7.75,115.75,27.73
7.75,116.25,27.9
7.75,116.75,27.98
7.75,117.25,28.14
7.75,117.75,28.15
7.75,118.25,28.08
7.75,118.75,28.28
7.75,119.25,28.32
7.75,119.75,28.33
8.25,110.25,27.98
8.25,110.75,27.7
8.25,111.25,27.89
8.25,111.75,28.09
8.25,112.25,28.41
8.25,112.75,28.58
8.25,113.25,28.35
8.25,113.75,27.53
8.25,114.25,27.49
8.25,114.75,27.52
8.25,115.25,27.63
8.25,115.75,27.82
8.25,116.25,28.08
8.25,116.75,27.93
8.25,117.25,28.29
8.25,117.75,28.44
8.25,118.25,28.27
8.25,118.75,28.31
8.25,119.25,28.37
8.25,119.75,28.38
8.75,110.25,27.74
8.75,110.75,27.63
8.75,111.25,27.77
8.75,111.75,27.83
8.75,112.25,28.01
8.75,112.75,28.14
8.75,113.25,28.07
8.75,113.75,27.74
8.75,114.25,27.72
8.75,114.75,27.64
8.75,115.25,27.68
8.75,115.75,27.85
8.75,116.25,27.98
8.75,116.75,27.93
8.75,117.25,28.3
8.75,117.75,28.51
8.75,118.25,28.44
8.75,118.75,28.44
8.75,119.25,28.47
8.75,119.75,28.47
9.25,110.25,27.58
9.25,110.75,27.51
9.25,111.25,27.56
9.25,111.75,27.7
9.25,112.25,27.87
9.25,112.75,27.93
9.25,113.25,27.87
9.25,113.75,27.81
9.25,114.25,27.98
9.25,114.75,27.92
9.25,115.25,27.84
9.25,115.75,27.82
9.25,116.25,27.84
9.25,116.75,28.02
9.25,117.25,28.19
9.25,117.75,28.23
9.25,118.25,28.24
9.25,118.75,28.53
9.25,119.25,28.58
9.25,119.75,28.58
9.75,110.25,27.52
9.75,110.75,27.47
9.75,111.25,27.44
9.75,111.75,27.73
9.75,112.25,27.95
9.75,112.75,28.01
9.75,113.25,27.96
9.75,113.75,27.99
9.75,114.25,28.16
9.75,114.75,28.07
9.75,115.25,27.91
9.75,115.75,27.83
9.75,116.25,27.94
9.75,116.75,28.1
9.75,117.25,28.16
9.75,117.75,28.11
9.75,118.25,28.1
9.75,118.75,28.39
9.75,119.25,28.44
9.75,119.75,28.55
0.25,120.25,26.03
0.25,120.75,26.79
0.25,121.25,26.85
0.25,121.75,27.08
0.25,122.25,27.49
0.25,122.75,27.47
0.25,123.25,26.95
0.25,123.75,26.48
0.25,124.25,27.15
0.25,124.75,27.75
0.25,125.25,27.92
0.25,125.75,27.72
0.25,126.25,27.67
0.25,126.75,27.7
0.25,127.25,27.5
0.25,127.75,27.59
0.25,128.25,28.08
0.25,128.75,28.62
0.25,129.25,28.43
0.25,129.75,28.37
0.75,120.25,26.03
0.75,120.75,25.56
0.75,121.25,24.88
0.75,121.75,25.16
0.75,122.25,26.26
0.75,122.75,26.86
0.75,123.25,26.64
0.75,123.75,26.24
0.75,124.25,25.62
0.75,124.75,26.98
0.75,125.25,28.16
0.75,125.75,28.36
0.75,126.25,28.1
0.75,126.75,28.01
0.75,127.25,27.6
0.75,127.75,27.04
0.75,128.25,26.98
0.75,128.75,28.57
0.75,129.25,28.4
0.75,129.75,28.34
1.25,120.25,27.41
1.25,120.75,26.89
1.25,121.25,26.26
1.25,121.75,26.32
1.25,122.25,26.99
1.25,122.75,27.6
1.25,123.25,27.87
1.25,123.75,27.99
1.25,124.25,26.69
1.25,124.75,26.82
1.25,125.25,27.78
1.25,125.75,28.69
1.25,126.25,28.47
1.25,126.75,28.35
1.25,127.25,27.77
1.25,127.75,27.25
1.25,128.25,27.26
1.25,128.75,28.25
1.25,129.25,28.61
1.25,129.75,28.54
1.75,120.25,27.88
1.75,120.75,27.91
1.75,121.25,27.96
1.75,121.75,28.03
1.75,122.25,28.07
1.75,122.75,28.13
1.75,123.25,28.22
1.75,123.75,28.3
1.75,124.25,28.2
1.75,124.75,27.77
1.75,125.25,27.91
1.75,125.75,28.52
1.75,126.25,28.48
1.75,126.75,28.43
1.75,127.25,27.92
1.75,127.75,27.81
1.75,128.25,28.17
1.75,128.75,28.31
1.75,129.25,28.82
1.75,129.75,28.75
2.25,120.25,27.93
2.25,120.75,27.97
2.25,121.25,28.05
2.25,121.75,28.12
2.25,122.25,28.18
2.25,122.75,28.23
2.25,123.25,28.27
2.25,123.75,28.3
2.25,124.25,28.26
2.25,124.75,28.24
2.25,125.25,28.32
2.25,125.75,28.46
2.25,126.25,28.51
2.25,126.75,28.51
2.25,127.25,28.35
2.25,127.75,28.25
2.25,128.25,28.28
2.25,128.75,28.37
2.25,129.25,28.87
2.25,129.75,28.84
2.75,120.25,28.06
2.75,120.75,28.09
2.75,121.25,28.24
2.75,121.75,28.34
2.75,122.25,28.36
2.75,122.75,28.36
2.75,123.25,28.34
2.75,123.75,28.33
2.75,124.25,28.32
2.75,124.75,28.3
2.75,125.25,28.32
2.75,125.75,28.38
2.75,126.25,28.47
2.75,126.75,28.51
2.75,127.25,28.52
2.75,127.75,28.43
2.75,128.25,28.3
2.75,128.75,28.27
2.75,129.25,28.72
2.75,129.75,28.81
3.25,120.25,28.22
3.25,120.75,28.28
3.25,121.25,28.44
3.25,121.75,28.55
3.25,122.25,28.58
3.25,122.75,28.57
3.25,123.25,28.55
3.25,123.75,28.48
3.25,124.25,28.39
3.25,124.75,28.28
3.25,125.25,28.12
3.25,125.75,28.02
3.25,126.25,28.25
3.25,126.75,28.31
3.25,127.25,28.36
3.25,127.75,28.38
3.25,128.25,28.38
3.25,128.75,28.41
3.25,129.25,28.46
3.25,129.75,28.58
3.75,120.25,28.32
3.75,120.75,28.4
3.75,121.25,28.51
3.75,121.75,28.64
3.75,122.25,28.71
3.75,122.75,28.73
3.75,123.25,28.68
3.75,123.75,28.55
3.75,124.25,28.43
3.75,124.75,28.23
3.75,125.25,27.92
3.75,125.75,27.68
3.75,126.25,27.92
3.75,126.75,27.88
3.75,127.25,28.08
3.75,127.75,28.25
3.75,128.25,28.33
3.75,128.75,28.41
3.75,129.25,28.3
3.75,129.75,28.32
4.25,120.25,28.35
4.25,120.75,28.44
4.25,121.25,28.53
4.25,121.75,28.62
4.25,122.25,28.69
4.25,122.75,28.72
4.25,123.25,28.69
4.25,123.75,28.6
4.25,124.25,28.46
4.25,124.75,28.21
4.25,125.25,27.91
4.25,125.75,27.66
4.25,126.25,27.64
4.25,126.75,27.54
4.25,127.25,27.89
4.25,127.75,28.19
4.25,128.25,28.29
4.25,128.75,28.39
4.25,129.25,28.25
4.25,129.75,28.15
4.75,120.25,28.29
4.75,120.75,28.41
4.75,121.25,28.54
4.75,121.75,28.63
4.75,122.25,28.64
4.75,122.75,28.61
4.75,123.25,28.58
4.75,123.75,28.53
4.75,124.25,28.38
4.75,124.75,28.12
4.75,125.25,27.86
4.75,125.75,27.68
4.75,126.25,27.57
4.75,126.75,27.58
4.75,127.25,27.92
4.75,127.75,28.18
4.75,128.25,28.26
4.75,128.75,28.38
4.75,129.25,28.18
4.75,129.75,28.06
5.25,120.25,28.09
5.25,120.75,28.25
5.25,121.25,28.46
5.25,121.75,28.62
5.25,122.25,28.59
5.25,122.75,28.5
5.25,123.25,28.42
5.25,123.75,28.36
5.25,124.25,28.25
5.25,124.75,27.99
5.25,125.25,27.76
5.25,125.75,27.66
5.25,126.25,27.73
5.25,126.75,27.95
5.25,127.25,28.12
5.25,127.75,28.22
5.25,128.25,28.27
5.25,128.75,28.36
5.25,129.25,28.09
5.25,129.75,28.02
5.75,120.25,28.0
5.75,120.75,28.09
5.75,121.25,28.2
5.75,121.75,28.43
5.75,122.25,28.48
5.75,122.75,28.44
5.75,123.25,28.36
5.75,123.75,28.33
5.75,124.25,27.57
5.75,124.75,26.79
5.75,125.25,26.42
5.75,125.75,26.75
5.75,126.25,27.89
5.75,126.75,28.17
5.75,127.25,28.23
5.75,127.75,28.29
5.75,128.25,28.34
5.75,128.75,28.17
5.75,129.25,27.91
5.75,129.75,27.85
6.25,120.25,28.12
6.25,120.75,28.07
6.25,121.25,27.93
6.25,121.75,28.05
6.25,122.25,28.34
6.25,122.75,28.5
6.25,123.25,28.45
6.25,123.75,28.28
6.25,124.25,25.24
6.25,124.75,24.74
6.25,125.25,25.35
6.25,125.75,26.37
6.25,126.25,27.87
6.25,126.75,28.13
6.25,127.25,28.2
6.25,127.75,28.24
6.25,128.25,28.22
6.25,128.75,27.9
6.25,129.25,27.67
6.25,129.75,27.62
6.75,120.25,28.25
6.75,120.75,28.16
6.75,121.25,27.94
6.75,121.75,27.76
6.75,122.25,28.11
6.75,122.75,28.47
6.75,123.25,28.49
6.75,123.75,27.99
6.75,124.25,24.93
6.75,124.75,24.74
6.75,125.25,25.79
6.75,125.75,26.89
6.75,126.25,27.23
6.75,126.75,28.04
6.75,127.25,28.24
6.75,127.75,28.21
6.75,128.25,28.12
6.75,128.75,27.93
6.75,129.25,27.75
6.75,129.75,27.88
7.25,120.25,28.29
7.25,120.75,28.2
7.25,121.25,28.01
7.25,121.75,27.59
7.25,122.25,27.61
7.25,122.75,27.99
7.25,123.25,28.37
7.25,123.75,28.12
7.25,124.25,25.96
7.25,124.75,25.08
7.25,125.25,25.34
7.25,125.75,25.89
7.25,126.25,25.17
7.25,126.75,27.57
7.25,127.25,28.29
7.25,127.75,28.34
7.25,128.25,28.28
7.25,128.75,28.22
7.25,129.25,28.21
7.25,129.75,28.38
7.75,120.25,28.27
7.75,120.75,28.16
7.75,121.25,27.97
7.75,121.75,27.59
7.75,122.25,26.99
7.75,122.75,26.63
7.75,123.25,26.73
7.75,123.75,27.28
7.75,124.25,24.75
7.75,124.75,23.58
7.75,125.25,23.9
7.75,125.75,24.89
7.75,126.25,24.74
7.75,126.75,27.41
7.75,127.25,28.25
7.75,127.75,28.39
7.75,128.25,28.42
7.75,128.75,28.45
7.75,129.25,28.53
7.75,129.75,28.57
8.25,120.25,28.3
8.25,120.75,28.14
8.25,121.25,27.92
8.25,121.75,27.75
8.25,122.25,27.25
8.25,122.75,26.48
8.25,123.25,25.92
8.25,123.75,26.42
8.25,124.25,25.32
8.25,124.75,23.84
8.25,125.25,23.92
8.25,125.75,25.46
8.25,126.25,26.4
8.25,126.75,27.87
8.25,127.25,28.34
8.25,127.75,28.44
8.25,128.25,28.5
8.25,128.75,28.53
8.25,129.25,28.57
8.25,129.75,28.59
8.75,120.25,28.39
8.75,120.75,28.22
8.75,121.25,28.0
8.75,121.75,27.96
8.75,122.25,28.02
8.75,122.75,27.58
8.75,123.25,26.94
8.75,123.75,27.23
8.75,124.25,27.34
8.75,124.75,26.11
8.75,125.25,25.35
8.75,125.75,25.75
8.75,126.25,26.86
8.75,126.75,28.18
8.75,127.25,28.57
8.75,127.75,28.63
8.75,128.25,28.67
8.75,128.75,28.68
8.75,129.25,28.69
8.75,129.75,28.67
9.25,120.25,28.52
9.25,120.75,28.39
9.25,121.25,28.21
9.25,121.75,28.2
9.25,122.25,28.1
9.25,122.75,27.54
9.25,123.25,26.98
9.25,123.75,27.73
9.25,124.25,27.73
9.25,124.75,27.43
9.25,125.25,26.5
9.25,125.75,25.77
9.25,126.25,27.25
9.25,126.75,28.36
9.25,127.25,28.7
9.25,127.75,28.76
9.25,128.25,28.81
9.25,128.75,28.8
9.25,129.25,28.79
9.25,129.75,28.75
9.75,120.25,28.6
9.75,120.75,28.55
9.75,121.25,28.44
9.75,121.75,28.39
9.75,122.25,27.92
9.75,122.75,27.02
9.75,123.25,26.39
9.75,123.75,27.46
9.75,124.25,27.36
9.75,124.75,27.62
9.75,125.25,27.27
9.75,125.75,26.77
9.75,126.25,28.07
9.75,126.75,28.52
9.75,127.25,28.69
9.75,127.75,28.75
9.75,128.25,28.78
9.75,128.75,28.76
9.75,129.25,28.74
9.75,129.75,28.7
0.25,130.25,28.27
0.25,130.75,28.15
0.25,131.25,28.23
0.25,131.75,28.44
0.25,132.25,28.43
0.25,132.75,28.4
0.25,133.25,28.39
0.25,133.75,28.3
0.25,134.25,28.2
0.25,134.75,28.07
0.25,135.25,27.96
0.25,135.75,27.91
0.25,136.25,27.94
0.25,136.75,27.92
0.25,137.25,27.84
0.25,137.75,27.67
0.25,138.25,27.53
0.25,138.75,27.67
0.25,139.25,27.64
0.25,139.75,27.65
0.75,130.25,28.31
0.75,130.75,28.3
0.75,131.25,28.33
0.75,131.75,28.35
0.75,132.25,28.44
0.75,132.75,28.46
0.75,133.25,28.36
0.75,133.75,28.27
0.75,134.25,28.18
0.75,134.75,28.08
0.75,135.25,27.99
0.75,135.75,27.94
0.75,136.25,27.99
0.75,136.75,28.04
0.75,137.25,27.99
0.75,137.75,27.81
0.75,138.25,27.65
0.75,138.75,27.89
0.75,139.25,27.94
0.75,139.75,28.0
1.25,130.25,28.38
1.25,130.75,28.28
1.25,131.25,28.26
1.25,131.75,28.26
1.25,132.25,28.32
1.25,132.75,28.37
1.25,133.25,28.35
1.25,133.75,28.28
1.25,134.25,28.18
1.25,134.75,28.11
1.25,135.25,28.05
1.25,135.75,28.02
1.25,136.25,28.1
1.25,136.75,28.16
1.25,137.25,28.15
1.25,137.75,28.02
1.25,138.25,27.88
1.25,138.75,27.98
1.25,139.25,28.09
1.25,139.75,28.13
1.75,130.25,28.52
1.75,130.75,28.35
1.75,131.25,28.21
1.75,131.75,28.23
1.75,132.25,28.26
1.75,132.75,28.31
1.75,133.25,28.35
1.75,133.75,28.31
1.75,134.25,28.21
1.75,134.75,28.03
1.75,135.25,27.89
1.75,135.75,27.86
1.75,136.25,27.99
1.75,136.75,27.98
1.75,137.25,28.0
1.75,137.75,27.96
1.75,138.25,27.87
1.75,138.75,27.86
1.75,139.25,28.01
1.75,139.75,28.0
2.25,130.25,28.66
2.25,130.75,28.49
2.25,131.25,28.26
2.25,131.75,28.24
2.25,132.25,28.32
2.25,132.75,28.38
2.25,133.25,28.37
2.25,133.75,28.35
2.25,134.25,28.36
2.25,134.75,28.06
2.25,135.25,27.76
2.25,135.75,27.67
2.25,136.25,27.89
2.25,136.75,27.81
2.25,137.25,27.82
2.25,137.75,27.79
2.25,138.25,27.67
2.25,138.75,27.57
2.25,139.25,27.8
2.25,139.75,27.9
2.75,130.25,28.73
2.75,130.75,28.57
2.75,131.25,28.29
2.75,131.75,28.27
2.75,132.25,28.39
2.75,132.75,28.45
2.75,133.25,28.43
2.75,133.75,28.4
2.75,134.25,28.44
2.75,134.75,28.23
2.75,135.25,28.0
2.75,135.75,27.91
2.75,136.25,28.08
2.75,136.75,27.91
2.75,137.25,27.83
2.75,137.75,27.75
2.75,138.25,27.62
2.75,138.75,27.4
2.75,139.25,27.64
2.75,139.75,27.85
3.25,130.25,28.65
3.25,130.75,28.57
3.25,131.25,28.23
3.25,131.75,28.31
3.25,132.25,28.44
3.25,132.75,28.5
3.25,133.25,28.48
3.25,133.75,28.44
3.25,134.25,28.38
3.25,134.75,28.32
3.25,135.25,28.31
3.25,135.75,28.33
3.25,136.25,28.33
3.25,136.75,28.15
3.25,137.25,27.94
3.25,137.75,27.8
3.25,138.25,27.71
3.25,138.75,27.56
3.25,139.25,27.66
3.25,139.75,27.81
3.75,130.25,28.46
3.75,130.75,28.53
3.75,131.25,28.19
3.75,131.75,28.38
3.75,132.25,28.53
3.75,132.75,28.59
3.75,133.25,28.55
3.75,133.75,28.45
3.75,134.25,28.4
3.75,134.75,28.48
3.75,135.25,28.55
3.75,135.75,28.55
3.75,136.25,28.49
3.75,136.75,28.4
3.75,137.25,28.1
3.75,137.75,27.85
3.75,138.25,27.75
3.75,138.75,27.78
3.75,139.25,27.77
